# time totalContactTime
832.6000 26742.1000
833.6000 26755.1000
834.6000 26768.1000
835.6000 26781.1000
836.6000 26794.1000
837.6000 26807.1000
838.6000 26820.1000
839.6000 26833.1000
840.6000 26846.1000
841.6000 26859.1000
842.6000 26872.1000
843.6000 26885.1000
844.6000 26898.1000
845.6000 26911.1000
846.6000 26924.1000
847.6000 26937.1000
848.6000 26950.1000
849.6000 26963.1000
850.6000 26976.1000
851.6000 26989.1000
852.6000 27002.1000
853.6000 27015.1000
854.6000 27028.1000
855.6000 27041.1000
856.6000 27054.1000
857.6000 27067.1000
858.6000 27080.1000
859.6000 27093.1000
860.6000 27106.1000
861.6000 27119.1000
862.6000 27132.1000
863.6000 27145.1000
864.6000 27158.1000
865.6000 27171.1000
866.6000 27184.1000
867.6000 27197.1000
868.6000 27210.1000
869.6000 27223.1000
870.6000 27236.1000
871.6000 27249.1000
872.6000 27262.1000
873.6000 27275.1000
874.6000 27288.1000
875.6000 27301.1000
876.6000 27314.1000
877.6000 27327.1000
878.6000 27340.1000
879.6000 27353.1000
880.6000 27366.1000
881.6000 27379.1000
882.6000 27392.1000
883.6000 27405.1000
884.6000 27418.1000
885.6000 27431.1000
886.6000 27444.1000
887.6000 27457.1000
888.6000 27470.1000
889.6000 27483.1000
890.6000 27496.1000
891.6000 27509.1000
892.6000 27522.1000
893.6000 27535.1000
894.6000 27548.1000
895.6000 27561.1000
896.6000 27574.1000
897.6000 27587.1000
898.6000 27600.1000
899.6000 27613.1000
900.6000 27626.1000
901.6000 27639.1000
902.6000 27652.1000
903.6000 27665.1000
904.6000 27678.1000
905.6000 27691.1000
906.6000 27704.1000
907.6000 27717.1000
908.6000 27730.1000
909.6000 27743.1000
910.6000 27756.1000
911.6000 27769.1000
912.6000 27782.1000
913.6000 27795.1000
914.6000 27808.1000
915.6000 27821.1000
916.6000 27834.1000
917.6000 27847.1000
918.6000 27860.1000
919.6000 27873.1000
920.6000 27886.1000
921.6000 27899.1000
922.6000 27912.1000
923.6000 27925.1000
924.6000 27938.1000
925.6000 27951.1000
926.6000 27964.1000
927.6000 27977.1000
928.6000 27990.1000
929.6000 28003.1000
930.6000 28016.1000
931.6000 28029.1000
932.6000 28042.1000
933.6000 28055.1000
934.6000 28068.1000
935.6000 28081.1000
936.6000 28094.1000
937.6000 28107.1000
938.6000 28120.1000
939.6000 28133.1000
940.6000 28146.1000
941.6000 28159.1000
942.6000 28172.1000
943.6000 28185.1000
944.6000 28198.1000
945.6000 28211.1000
946.6000 28224.1000
947.6000 28237.1000
948.6000 28250.1000
949.6000 28263.1000
950.6000 28276.1000
951.6000 28289.1000
952.6000 28302.1000
953.6000 28315.1000
954.6000 28328.1000
955.6000 28341.1000
956.6000 28354.1000
957.6000 28367.1000
958.6000 28380.1000
959.6000 28393.1000
960.6000 28406.1000
961.6000 28419.1000
962.6000 28432.1000
963.6000 28445.1000
964.6000 28458.1000
965.6000 28471.1000
966.6000 28484.1000
967.6000 28497.1000
968.6000 28510.1000
969.6000 28523.1000
970.6000 28536.1000
971.6000 28549.1000
972.6000 28562.1000
973.6000 28575.1000
974.6000 28588.1000
975.6000 28601.1000
976.6000 28614.1000
977.6000 28627.1000
978.6000 28640.1000
979.6000 28653.1000
980.6000 28666.1000
981.6000 28679.1000
982.6000 28692.1000
983.6000 28705.1000
984.6000 28718.1000
985.6000 28731.1000
986.6000 28744.1000
987.6000 28757.1000
988.6000 28770.1000
989.6000 28783.1000
990.6000 28796.1000
991.6000 28809.1000
992.6000 28822.1000
993.6000 28835.1000
994.6000 28848.1000
995.6000 28861.1000
996.6000 28874.1000
997.6000 28887.1000
998.6000 28900.1000
999.6000 28913.1000
1000.6000 28926.1000
1001.6000 28937.9000
1002.6000 28946.9000
1003.6000 28955.9000
1004.6000 28964.9000
1005.6000 28973.9000
1006.6000 28982.9000
1007.6000 28991.9000
1008.6000 29000.9000
1009.6000 29009.9000
1010.6000 29018.9000
1011.6000 29027.9000
1012.6000 29036.9000
1013.6000 29045.9000
1014.6000 29054.9000
1015.6000 29063.9000
1016.6000 29072.9000
1017.6000 29081.9000
1018.6000 29090.9000
1019.6000 29099.9000
1020.6000 29108.9000
1021.6000 29117.9000
1022.6000 29126.9000
1023.6000 29135.9000
1024.7000 29145.8000
1025.8000 29155.7000
1026.9000 29165.6000
1028.0000 29175.5000
1029.1000 29185.4000
1030.2000 29195.3000
1031.3000 29205.2000
1032.4000 29215.1000
1033.5000 29225.0000
1034.6000 29234.9000
1035.7000 29244.8000
1036.8000 29254.7000
1037.9000 29264.6000
1039.0000 29274.5000
1040.1000 29284.4000
1041.2000 29294.3000
1042.3000 29304.2000
1043.4000 29314.1000
1044.5000 29324.0000
1045.6000 29333.9000
1046.7000 29343.8000
1047.8000 29353.7000
1048.9000 29363.6000
1050.0000 29373.5000
1051.1000 29383.4000
1052.2000 29393.3000
1053.3000 29403.2000
1054.4000 29413.1000
1055.5000 29423.0000
1056.6000 29432.9000
1057.7000 29442.8000
1058.8000 29452.7000
1059.9000 29462.6000
1061.0000 29472.5000
1062.1000 29482.4000
1063.2000 29492.3000
1064.3000 29502.2000
1065.4000 29512.1000
1066.5000 29522.0000
1067.6000 29531.9000
1068.7000 29541.8000
1069.8000 29551.7000
1070.9000 29561.6000
1072.0000 29571.5000
1073.1000 29581.4000
1074.2000 29591.3000
1075.3000 29601.2000
1076.4000 29611.1000
1077.5000 29621.0000
1078.6000 29630.9000
1079.7000 29640.8000
1080.8000 29650.7000
1081.9000 29660.6000
1083.0000 29670.5000
1084.1000 29680.4000
1085.2000 29690.3000
1086.3000 29700.2000
1087.4000 29710.1000
1088.5000 29720.0000
1089.6000 29729.9000
1090.7000 29739.8000
1091.8000 29749.7000
1092.9000 29759.6000
1094.0000 29769.5000
1095.1000 29779.4000
1096.2000 29789.3000
1097.3000 29799.2000
1098.4000 29809.1000
1099.5000 29819.0000
1100.6000 29828.9000
1101.7000 29838.8000
1102.8000 29848.7000
1103.9000 29858.6000
1105.0000 29868.5000
1106.1000 29878.4000
1107.2000 29888.3000
1108.3000 29898.2000
1109.4000 29908.1000
1110.5000 29918.0000
1111.6000 29927.9000
1112.7000 29937.8000
1113.8000 29947.7000
1114.9000 29957.6000
1116.0000 29967.5000
1117.1000 29977.4000
1118.2000 29987.3000
1119.3000 29997.2000
1120.4000 30007.1000
1121.5000 30017.0000
1122.6000 30026.9000
1123.7000 30036.8000
1124.8000 30046.7000
1125.9000 30056.6000
1127.0000 30066.5000
1128.1000 30076.4000
1129.2000 30086.3000
1130.3000 30096.2000
1131.4000 30106.1000
1132.5000 30116.0000
1133.6000 30125.9000
1134.7000 30135.8000
1135.8000 30145.7000
1136.9000 30155.6000
1138.0000 30165.5000
1139.1000 30175.4000
1140.2000 30185.3000
1141.3000 30195.2000
1142.4000 30205.1000
1143.5000 30215.0000
1144.6000 30224.9000
1145.7000 30234.8000
1146.8000 30244.7000
1147.9000 30254.6000
1149.0000 30264.5000
1150.1000 30274.4000
1151.2000 30284.3000
1152.3000 30294.2000
1153.4000 30304.1000
1154.5000 30314.0000
1155.6000 30323.9000
1156.7000 30333.8000
1157.8000 30343.7000
1158.9000 30353.6000
1160.0000 30363.5000
1161.1000 30373.4000
1162.2000 30383.3000
1163.3000 30393.2000
1164.4000 30403.1000
1165.5000 30413.0000
1166.6000 30422.9000
1167.7000 30432.8000
1168.8000 30442.7000
1169.9000 30452.6000
1171.0000 30462.5000
1172.1000 30472.4000
1173.2000 30482.3000
1174.3000 30492.2000
1175.4000 30502.1000
1176.5000 30512.0000
1177.6000 30521.9000
1178.7000 30531.8000
1179.8000 30541.7000
1180.9000 30551.6000
1182.0000 30561.5000
1183.1000 30571.4000
1184.2000 30581.3000
1185.3000 30591.2000
1186.4000 30601.1000
1187.5000 30611.0000
1188.6000 30620.9000
1189.7000 30630.8000
1190.8000 30640.7000
1191.9000 30650.6000
1193.0000 30660.5000
1194.1000 30670.4000
1195.2000 30680.3000
1196.3000 30690.2000
1197.4000 30700.1000
1198.5000 30710.0000
1199.6000 30719.9000
1200.7000 30729.8000
1201.8000 30738.2000
1202.9000 30744.8000
1204.0000 30751.4000
1205.1000 30758.0000
1206.2000 30765.5000
1207.3000 30773.2000
1208.4000 30780.1000
1209.5000 30786.7000
1210.6000 30793.3000
1211.7000 30799.9000
1212.8000 30806.5000
1213.9000 30813.1000
1215.0000 30819.7000
1216.1000 30826.3000
1217.2000 30832.9000
1218.3000 30839.5000
1219.4000 30846.1000
1220.5000 30852.7000
1221.6000 30859.3000
1222.7000 30865.9000
1223.8000 30872.5000
1224.9000 30879.1000
1226.0000 30885.7000
1227.1000 30892.3000
1228.2000 30898.9000
1229.3000 30905.5000
1230.4000 30912.1000
1231.5000 30918.7000
1232.6000 30925.3000
1233.7000 30931.9000
1234.8000 30938.5000
1235.9000 30945.1000
1237.0000 30951.7000
1238.1000 30958.3000
1239.2000 30964.9000
1240.3000 30971.5000
1241.4000 30978.1000
1242.5000 30984.7000
1243.6000 30991.3000
1244.7000 30997.9000
1245.8000 31004.5000
1246.9000 31011.1000
1248.0000 31017.7000
1249.1000 31024.3000
1250.2000 31030.9000
1251.3000 31037.5000
1252.4000 31044.1000
1253.5000 31050.7000
1254.6000 31057.3000
1255.7000 31063.9000
1256.8000 31070.5000
1257.9000 31077.1000
1259.0000 31083.7000
1260.1000 31090.3000
1261.2000 31096.9000
